InputSize,Time(us)
463000,150778
464000,152050
465000,147232
466000,151798
467000,150996
468000,154245
469000,147916
470000,150159
471000,158671
472000,151351
473000,151271
474000,154459
475000,153527
476000,161924
477000,155908
478000,155592
479000,161349
480000,160210
481000,164242
482000,158471
483000,150436
484000,157155
485000,159442
486000,161224
487000,155603
488000,159760
489000,160580
490000,158238
491000,159738
492000,154972
493000,162847
494000,159169
495000,165274
496000,157098
497000,161451
498000,160368
499000,156968
500000,167258
501000,165108
502000,166498
503000,168175
504000,163577
505000,161010
506000,169291
507000,167232
508000,161992
509000,175292
510000,175624
511000,170399
512000,165287
513000,172540
514000,165802
515000,167434
516000,164783
517000,167499
518000,167319
519000,175559
520000,173954
521000,166221
522000,172903
523000,166781
524000,177549
525000,169012
526000,169564
527000,176682
528000,178434
529000,181757
530000,171861
531000,168257
532000,187898
533000,176360
534000,179632
535000,186400
536000,172118
537000,176079
538000,178006
539000,180868
540000,178185
541000,176985
542000,175719
543000,188341
544000,174644
545000,184308
546000,180626
547000,177999
548000,182954
549000,185936
550000,182916
551000,176599
552000,187566
553000,177612
554000,186982
555000,190405
556000,201257
557000,186246
558000,181270
559000,185098
560000,183134
561000,183135
562000,186061
563000,191450
564000,184229
565000,185097
566000,186921
567000,187729
568000,186735
569000,188286
570000,190777
571000,189243
572000,195777
573000,193340
574000,187571
575000,192478
576000,192548
577000,191333
578000,192804
579000,184959
580000,197304
581000,189411
582000,192238
583000,196433
584000,190433
585000,192633
586000,191145
587000,191271
588000,193469
589000,187272
590000,195833
591000,194729
592000,197931
593000,196043
594000,193504
595000,203610
596000,198598
597000,204636
598000,204304
599000,199419
600000,194486
601000,195165
602000,199023
603000,200421
604000,197827
605000,202458
606000,203895
607000,206269
608000,197491
609000,203677
610000,206203
611000,204288
612000,189683
613000,205645
614000,202329
615000,208813
616000,195667
617000,208590
618000,200735
619000,204210
620000,197729
621000,202982
622000,209361
623000,213802
624000,205474
625000,203080
626000,212295
627000,208668
628000,207023
629000,208445
630000,205430
631000,220582
632000,205414
633000,210450
634000,207812
635000,210264
636000,216611
637000,208870
638000,206372
639000,214967
640000,209892
641000,207792
642000,214243
643000,212150
644000,206285
645000,222788
646000,215156
647000,208544
648000,207054
649000,209686
650000,217190
651000,216363
652000,217791
653000,220785
654000,224365
655000,213876
656000,226996
657000,232060
658000,214744
659000,223458
660000,212614
661000,222696
662000,223228
663000,218783
664000,221155
665000,224588
666000,220378
667000,224595
668000,218912
669000,221576
670000,231663
671000,226429
672000,223571
673000,217765
674000,220727
675000,217269
676000,222121
677000,231764
678000,226388
679000,228915
680000,223110
681000,230651
682000,229210
683000,222884
684000,233323
685000,229623
686000,236695
687000,219116
688000,225488
689000,228474
690000,229648
691000,225903
692000,226712
693000,228579
694000,227608
695000,236388
696000,237569
697000,237767
698000,239385
699000,240968
700000,231967
701000,235307
702000,234795
703000,229302
704000,232840
705000,232518
706000,225792
707000,239291
708000,233168
709000,230594
710000,233538
711000,227755
712000,239185
713000,234951
714000,236974
715000,263205
716000,240322
717000,234377
718000,251885
719000,239399
720000,239254
721000,244026
722000,237644
723000,244855
724000,254936
725000,247005
726000,235950
727000,246575
728000,245055
729000,236748
730000,246961
731000,239871
732000,243721
733000,240849
734000,244941
735000,243864
736000,262462
737000,250648
738000,249165
739000,246201
740000,250808
741000,247861
742000,242465
743000,242109
744000,261153
745000,247116
746000,247486
747000,248398
748000,247915
749000,244900
750000,248712
751000,248646
752000,255090
753000,248732
754000,255120
755000,253054
756000,252675
757000,245834
758000,251244
759000,246101
760000,250550
761000,260051
762000,256741
763000,260210
764000,253663
765000,254850
766000,259379
767000,260708
768000,252228
769000,256025
770000,263091
771000,265373
772000,264621
773000,258701
774000,257204
775000,261026
776000,259118
777000,267249
778000,269337
779000,259144
780000,266879
781000,256628
782000,259964
783000,263847
784000,270152
785000,258294
786000,270391
787000,264055
788000,272319
789000,264976
790000,275661
791000,262302
792000,275838
793000,260801
794000,276977
795000,267476
796000,256102
797000,271252
798000,262580
799000,273720
800000,267535
801000,276423
802000,279426
803000,276976
804000,280155
805000,276339
806000,270700
807000,267966
808000,268512
809000,270949
810000,269018
811000,266998
812000,267348
813000,266049
814000,310962
815000,267271
816000,274107
817000,275213
818000,275552
819000,272351
820000,283959
821000,274698
822000,272274
823000,271722
824000,274656
825000,282102
826000,270736
827000,277293
828000,274304
829000,273739
830000,280395
831000,276800
832000,280184
833000,298211
834000,278047
835000,277142
836000,280044
837000,296047
838000,276813
839000,280127
840000,285475
841000,278179
842000,284486
843000,275365
844000,286944
845000,277225
846000,289696
847000,278873
848000,287664
849000,280671
850000,290818
851000,278444
852000,290733
853000,284224
854000,289581
855000,283227
856000,284061
857000,308679
858000,292938
859000,280800
860000,288517
861000,291616
862000,286051
863000,282043
864000,291540
865000,296984
866000,287757
867000,296873
868000,309490
869000,288855
870000,306000
871000,288444
872000,285962
873000,281899
874000,291976
875000,307976
876000,291583
877000,297803
878000,286596
879000,298915
880000,290953
881000,299865
882000,302715
883000,299822
884000,305395
885000,290045
886000,314515
887000,299954
888000,300486
889000,303268
890000,290022
891000,304072
892000,301063
893000,294829
894000,309833
895000,315552
896000,295542
897000,295156
898000,302472
899000,317029
900000,296268
901000,300983
902000,308830
903000,304392
904000,317758
905000,318567
906000,302610
907000,313399
908000,305255
909000,306622
910000,309767
911000,299035
912000,312873
913000,306778
914000,312856
915000,302216
916000,310391
917000,313932
918000,317051
919000,301760
920000,311702
921000,310008
922000,312738
923000,304995
924000,306283
925000,313721
926000,304729
927000,322741
928000,309748
929000,312631
930000,307292
931000,319003
932000,333940
933000,329054
934000,320914
935000,308819
936000,315845
937000,317583
938000,321858
939000,319649
940000,316000
941000,325702
942000,325116
943000,305789
944000,326369
945000,314667
946000,323970
947000,326069
948000,323212
949000,324853
950000,316933
951000,306986
952000,317934
953000,322129
954000,319978
955000,338109
956000,304007
957000,320501
958000,319122
959000,341229
960000,331532
961000,321575
962000,332853
963000,316498
964000,335298
965000,326768
966000,331670
967000,323538
968000,320647
969000,322725
970000,343457
971000,329580
972000,331324
973000,316233
974000,337521
975000,317980
976000,333464
977000,326118
978000,335070
979000,342867
980000,342225
981000,342061
982000,332940
983000,334553
984000,325152
985000,339953
986000,337912
987000,335980
988000,336639
989000,333763
990000,342871
991000,344629
992000,345215
993000,334542
994000,328587
995000,335915
996000,338928
997000,345472
998000,331406
999000,339580
1000000,330652
