InputSize,Time(us)
203000,117307
204000,118317
205000,139823
206000,119436
207000,119972
208000,121136
209000,121277
210000,121632
211000,124135
212000,121810
213000,124227
214000,125104
215000,125591
216000,125963
217000,126453
218000,127093
219000,127811
220000,128317
221000,129710
222000,129555
223000,130326
224000,130696
225000,131759
226000,130780
227000,132915
228000,136689
229000,134259
230000,134183
231000,134919
232000,133774
233000,136801
234000,137056
235000,136359
236000,137815
237000,140329
238000,137976
239000,139349
240000,140672
241000,141264
242000,142411
243000,141026
244000,142744
245000,145165
246000,142813
247000,145086
248000,144024
249000,146424
250000,147106
251000,170803
252000,147402
253000,147685
254000,149077
255000,150277
256000,150916
257000,149657
258000,151951
259000,150882
260000,151924
261000,153719
262000,153793
263000,155722
264000,156600
265000,157194
266000,157868
267000,158432
268000,157693
269000,158145
270000,159359
271000,161361
272000,159801
273000,160109
274000,178721
275000,162001
276000,166306
277000,162693
278000,164784
279000,167107
280000,165289
281000,168005
282000,171613
283000,170352
284000,170147
285000,170028
286000,172496
287000,171414
288000,173217
289000,172236
290000,171575
291000,172734
292000,173384
293000,175747
294000,178402
295000,175371
296000,175491
297000,175667
298000,177234
299000,177789
300000,179845
301000,178966
302000,180850
303000,178585
304000,180337
305000,182104
306000,183883
307000,184047
308000,185957
309000,185379
310000,185026
311000,189411
312000,185761
313000,187317
314000,188170
315000,187207
316000,189469
317000,191876
318000,189954
319000,191272
320000,192728
321000,190545
322000,194047
323000,193281
324000,195357
325000,195553
326000,196768
327000,194283
328000,197415
329000,197470
330000,197987
331000,198405
332000,197750
333000,199064
334000,199329
335000,201109
336000,200123
337000,201962
338000,203038
339000,203950
340000,203830
341000,205261
342000,204690
343000,206476
344000,207557
345000,209268
346000,208849
347000,208448
348000,208453
349000,211015
350000,211030
351000,211025
352000,216266
353000,213154
354000,211804
355000,213758
356000,214135
357000,214938
358000,221111
359000,218722
360000,221614
361000,217111
362000,219404
363000,217178
364000,220315
365000,218726
366000,221392
367000,221531
368000,222266
369000,221915
370000,226920
371000,223364
372000,222893
373000,226279
374000,225151
375000,227655
376000,226046
377000,227545
378000,227869
379000,229961
380000,228581
381000,230409
382000,232505
383000,231175
384000,237980
385000,231796
386000,234939
387000,235668
388000,235923
389000,235776
390000,235059
391000,240724
392000,237814
393000,239889
394000,239627
395000,239739
396000,241594
397000,240878
398000,243652
399000,241386
400000,245248
401000,243939
402000,249010
403000,247573
404000,245019
405000,246437
406000,246768
407000,251047
408000,252288
409000,255244
410000,255164
411000,250079
412000,253299
413000,254482
414000,251202
415000,252790
416000,252807
417000,255774
418000,256162
419000,254518
420000,256097
421000,259911
422000,260577
423000,262676
424000,259327
425000,258579
426000,262819
427000,290597
428000,260605
429000,263887
430000,261573
431000,262905
432000,264397
433000,263506
434000,264418
435000,264523
436000,267491
437000,268564
438000,268222
439000,269255
440000,270983
441000,270812
442000,271458
443000,273124
444000,272116
445000,272721
446000,273606
447000,273792
448000,276753
449000,276538
450000,307212
451000,278269
452000,280926
453000,276850
454000,278287
455000,278648
456000,278779
457000,281527
458000,282599
459000,282748
460000,282687
461000,286589
462000,285574
463000,285316
464000,288783
465000,286925
466000,286625
467000,289428
468000,287938
469000,286793
470000,291457
471000,288006
472000,290958
473000,298227
474000,294336
475000,290576
476000,296084
477000,300366
478000,294465
479000,295697
480000,297732
481000,296528
482000,296614
483000,299759
484000,301482
485000,300292
486000,305442
487000,300195
488000,301493
489000,302032
490000,302432
491000,305496
492000,304285
493000,305027
494000,308196
495000,309402
496000,304863
497000,308916
498000,308110
499000,307075
500000,308003
501000,310266
502000,312862
503000,309636
504000,310321
505000,312389
506000,315775
507000,312075
508000,313158
509000,314033
510000,317291
511000,313571
512000,314813
513000,316213
514000,319369
515000,318483
516000,317709
517000,321588
518000,319695
519000,324826
520000,319496
521000,321752
522000,321348
523000,330750
524000,323008
525000,325372
526000,334919
527000,329860
528000,328344
529000,329277
530000,331287
531000,330794
532000,333303
533000,331371
534000,331981
535000,333812
536000,333485
537000,338625
538000,334910
539000,336116
540000,336112
541000,337409
542000,342828
543000,339051
544000,338103
545000,338862
546000,342106
547000,345452
548000,342029
549000,342525
550000,344113
551000,345180
552000,345701
553000,346950
554000,348445
555000,350252
556000,347160
557000,350860
558000,351827
559000,353302
560000,351892
561000,351019
562000,351247
563000,354345
564000,354753
565000,357347
566000,354154
567000,354038
568000,357668
569000,364884
570000,358300
571000,361776
572000,361424
573000,358976
574000,360240
575000,360938
576000,363868
577000,364484
578000,365555
579000,368479
580000,363493
581000,365314
582000,368248
583000,364242
584000,367297
585000,369253
586000,372377
587000,369816
588000,367405
589000,368625
590000,370921
591000,372786
592000,374073
593000,375997
594000,375678
595000,377736
596000,376556
597000,378664
598000,377442
599000,377639
600000,379726
601000,380866
602000,380965
603000,382644
604000,384816
605000,383590
606000,381593
607000,382975
608000,383253
609000,385505
610000,389576
611000,385239
612000,387329
613000,387765
614000,392365
615000,392633
616000,390337
617000,392038
618000,398086
619000,398582
620000,391346
621000,391492
622000,394810
623000,395001
624000,393020
625000,395747
626000,396645
627000,398436
628000,398499
629000,409852
630000,401387
631000,402673
632000,403374
633000,402011
634000,401449
635000,402145
636000,403480
637000,439530
638000,403708
639000,405299
640000,405138
641000,407085
642000,407750
643000,407589
644000,407853
645000,414530
646000,411943
647000,413543
648000,420184
649000,415870
650000,423272
651000,415060
652000,419183
653000,419043
654000,420131
655000,419252
656000,419055
657000,424051
658000,421649
659000,421365
660000,421897
661000,425836
662000,424983
663000,423975
664000,426769
665000,427041
666000,428652
667000,429890
668000,432322
669000,431777
670000,431689
671000,429349
672000,428911
673000,430477
674000,432561
675000,433745
676000,432097
677000,432286
678000,434294
679000,433788
680000,434429
681000,439265
682000,436876
683000,437975
684000,445131
685000,440018
686000,448190
687000,440730
688000,441061
689000,441349
690000,440942
691000,441004
692000,441054
693000,443398
694000,442306
695000,444514
696000,475468
697000,445376
698000,444917
699000,446987
700000,447554
701000,448453
702000,451005
703000,450413
704000,453663
705000,455037
706000,456718
707000,453428
708000,453513
709000,455091
710000,455597
711000,455630
712000,456083
713000,455955
714000,464262
715000,456442
716000,456829
717000,461997
718000,466757
719000,465267
720000,473040
721000,464035
722000,461740
723000,460271
724000,465626
725000,464619
726000,466753
727000,463959
728000,468862
729000,470372
730000,471330
731000,472207
732000,471604
733000,471908
734000,469571
735000,472415
736000,469171
737000,474098
738000,472342
739000,475249
740000,476583
741000,478803
742000,478458
743000,478021
744000,481482
745000,480189
746000,480158
747000,483456
748000,487035
749000,484033
750000,488072
751000,493243
752000,485355
753000,495175
754000,486679
755000,487864
756000,488990
757000,486835
758000,488152
759000,487838
760000,491282
761000,492231
762000,495180
763000,495615
764000,494138
765000,493485
766000,492915
767000,493308
768000,494485
769000,500280
770000,498472
771000,494967
772000,501895
773000,499494
774000,503518
775000,504321
776000,503130
777000,503997
778000,502268
779000,502978
780000,507606
781000,517312
782000,516389
783000,504523
784000,512564
785000,506150
786000,509352
787000,510894
788000,508553
789000,507277
790000,509696
791000,512915
792000,513134
793000,515965
794000,511118
795000,512541
796000,514477
797000,521388
798000,518231
799000,517367
800000,517493
801000,520275
802000,522248
803000,523811
804000,522153
805000,520126
806000,522876
807000,525602
808000,526015
809000,524604
810000,529656
811000,533002
812000,537944
813000,526977
814000,542749
815000,530354
816000,529786
817000,530325
818000,530150
819000,533469
820000,533290
821000,535587
822000,531095
823000,538675
824000,535834
825000,534279
826000,537760
827000,542129
828000,542089
829000,541208
830000,536083
831000,543926
832000,540440
833000,545928
834000,544289
835000,548176
836000,543735
837000,543892
838000,545775
839000,551643
840000,549797
841000,547345
842000,548103
843000,564005
844000,548189
845000,549524
846000,553128
847000,557470
848000,558981
849000,553492
850000,557046
851000,557640
852000,555479
853000,561138
854000,558820
855000,569878
856000,561015
857000,563415
858000,561301
859000,565437
860000,565522
861000,562108
862000,564510
863000,570497
864000,568271
865000,569033
866000,576370
867000,564557
868000,566520
869000,571671
870000,567746
871000,609035
872000,573114
873000,571483
874000,570347
875000,571978
876000,569592
877000,575036
878000,576387
879000,574904
880000,578753
881000,578826
882000,579234
883000,577635
884000,582402
885000,580708
886000,580119
887000,596195
888000,579723
889000,580093
890000,585970
891000,586037
892000,617115
893000,588615
894000,591734
895000,595914
896000,591491
897000,586581
898000,598286
899000,590829
900000,592762
901000,594903
902000,593193
903000,594399
904000,593425
905000,595520
906000,598171
907000,597163
908000,595523
909000,600800
910000,597365
911000,597535
912000,601657
913000,597648
914000,603402
915000,604526
916000,605227
917000,606530
918000,603376
919000,605094
920000,605158
921000,610120
922000,606465
923000,607258
924000,622602
925000,606949
926000,620691
927000,613137
928000,616736
929000,614784
930000,611575
931000,613784
932000,613696
933000,619707
934000,618226
935000,618884
936000,622692
937000,619075
938000,621998
939000,618182
940000,622510
941000,621284
942000,618378
943000,622517
944000,618714
945000,627423
946000,638846
947000,629096
948000,624583
949000,670015
950000,630086
951000,632358
952000,630931
953000,631149
954000,631169
955000,630875
956000,629069
957000,631600
958000,634516
959000,633349
960000,637013
961000,634277
962000,635379
963000,637986
964000,639616
965000,639672
966000,637146
967000,665791
968000,636421
969000,643246
970000,640460
971000,652828
972000,642551
973000,646768
974000,647553
975000,649514
976000,645121
977000,648827
978000,647002
979000,651665
980000,650481
981000,652447
982000,651606
983000,656403
984000,652605
985000,657318
986000,656356
987000,658028
988000,655119
989000,659682
990000,658303
991000,664198
992000,659131
993000,661374
994000,660440
995000,671091
996000,661792
997000,664598
998000,666398
999000,662120
1000000,669567
