InputSize,Time(us)
439000,63964
440000,63907
441000,63828
442000,63936
443000,64176
444000,64401
445000,64371
446000,65993
447000,64607
448000,64818
449000,65636
450000,67212
451000,65189
452000,67912
453000,65451
454000,65539
455000,66963
456000,68038
457000,66373
458000,66391
459000,66445
460000,67258
461000,67171
462000,66702
463000,66776
464000,67097
465000,67393
466000,67573
467000,67772
468000,68266
469000,67987
470000,68951
471000,68109
472000,68553
473000,70173
474000,71221
475000,68870
476000,68957
477000,73140
478000,68984
479000,69052
480000,69841
481000,70128
482000,69823
483000,70130
484000,69852
485000,69626
486000,70410
487000,70539
488000,70573
489000,70571
490000,71699
491000,71460
492000,71608
493000,71500
494000,71883
495000,71958
496000,71925
497000,71952
498000,72177
499000,72215
500000,72664
501000,72935
502000,72499
503000,71765
504000,72781
505000,73093
506000,73604
507000,74032
508000,73609
509000,73985
510000,73662
511000,74096
512000,74494
513000,75490
514000,74801
515000,74815
516000,74857
517000,75147
518000,76027
519000,75614
520000,75326
521000,75305
522000,75580
523000,75914
524000,76091
525000,76418
526000,80759
527000,76462
528000,77096
529000,76977
530000,76012
531000,75942
532000,76677
533000,76942
534000,76982
535000,77165
536000,77322
537000,77531
538000,77590
539000,77723
540000,77782
541000,77831
542000,78342
543000,78552
544000,78187
545000,78596
546000,78114
547000,78946
548000,79412
549000,78629
550000,79062
551000,80077
552000,79882
553000,80084
554000,79665
555000,79808
556000,79627
557000,82584
558000,81098
559000,80866
560000,80928
561000,80831
562000,80738
563000,80345
564000,81203
565000,81371
566000,81493
567000,81661
568000,80959
569000,83197
570000,82368
571000,83191
572000,83280
573000,82757
574000,82621
575000,82947
576000,83163
577000,83078
578000,83435
579000,83697
580000,84666
581000,82861
582000,84400
583000,84002
584000,83586
585000,84318
586000,84298
587000,85011
588000,84543
589000,84075
590000,85868
591000,85189
592000,85391
593000,86948
594000,85000
595000,85828
596000,87158
597000,106491
598000,86137
599000,86587
600000,86125
601000,86621
602000,86803
603000,86934
604000,88606
605000,88583
606000,88211
607000,87393
608000,87621
609000,88056
610000,88252
611000,88103
612000,87890
613000,88255
614000,88724
615000,108685
616000,88620
617000,88773
618000,91943
619000,90809
620000,89072
621000,90013
622000,89546
623000,89909
624000,89983
625000,89802
626000,89606
627000,90255
628000,90257
629000,89703
630000,90827
631000,90683
632000,91088
633000,92852
634000,91928
635000,91855
636000,91395
637000,91581
638000,91563
639000,92565
640000,92635
641000,92356
642000,92409
643000,90902
644000,91474
645000,93593
646000,93580
647000,96049
648000,94349
649000,93264
650000,95231
651000,94697
652000,94174
653000,94915
654000,95021
655000,94371
656000,120502
657000,94059
658000,95859
659000,95290
660000,95520
661000,95395
662000,95677
663000,96117
664000,95781
665000,96241
666000,95581
667000,95398
668000,94094
669000,95691
670000,95459
671000,97513
672000,97440
673000,97598
674000,97435
675000,97100
676000,96787
677000,96356
678000,95754
679000,96924
680000,97110
681000,100308
682000,96540
683000,96848
684000,98391
685000,97755
686000,101661
687000,98636
688000,98465
689000,97704
690000,99088
691000,96673
692000,97541
693000,99206
694000,99144
695000,96928
696000,98465
697000,100521
698000,100457
699000,97662
700000,100875
701000,101706
702000,101293
703000,100770
704000,100963
705000,101957
706000,101300
707000,99851
708000,99742
709000,100601
710000,101799
711000,102749
712000,100663
713000,101110
714000,102863
715000,105926
716000,103258
717000,102769
718000,104604
719000,104063
720000,105077
721000,103526
722000,101193
723000,103682
724000,102149
725000,102126
726000,104451
727000,104698
728000,104571
729000,102444
730000,103599
731000,103662
732000,103623
733000,102777
734000,104366
735000,103461
736000,127034
737000,105103
738000,105079
739000,104671
740000,103917
741000,105151
742000,103833
743000,106193
744000,104811
745000,106776
746000,106928
747000,107706
748000,107906
749000,107486
750000,110793
751000,108547
752000,111016
753000,108587
754000,109188
755000,109092
756000,107189
757000,108125
758000,106378
759000,107685
760000,107787
761000,109125
762000,108816
763000,113632
764000,110317
765000,108539
766000,108338
767000,109806
768000,108777
769000,110476
770000,109195
771000,109033
772000,110282
773000,110255
774000,111299
775000,111009
776000,110252
777000,132597
778000,110386
779000,111613
780000,110974
781000,111829
782000,112473
783000,109965
784000,116347
785000,115521
786000,113145
787000,112381
788000,110157
789000,111783
790000,111705
791000,111754
792000,110415
793000,110972
794000,111598
795000,111403
796000,112399
797000,115246
798000,112764
799000,111934
800000,111957
801000,114271
802000,114075
803000,114193
804000,114404
805000,116441
806000,115328
807000,114575
808000,115985
809000,115458
810000,116163
811000,117364
812000,114971
813000,115928
814000,121136
815000,115062
816000,115855
817000,115527
818000,117687
819000,117302
820000,115984
821000,115454
822000,116357
823000,117140
824000,116880
825000,117412
826000,118248
827000,117638
828000,117079
829000,117791
830000,117881
831000,118427
832000,117930
833000,119619
834000,119137
835000,119645
836000,147582
837000,118587
838000,121211
839000,120319
840000,118560
841000,119807
842000,121095
843000,125270
844000,121387
845000,122350
846000,121493
847000,119419
848000,122155
849000,122023
850000,124398
851000,120263
852000,122965
853000,122868
854000,121788
855000,123277
856000,123317
857000,122833
858000,123713
859000,123126
860000,125737
861000,122845
862000,124113
863000,124873
864000,122714
865000,129010
866000,124456
867000,122139
868000,122598
869000,125104
870000,123392
871000,125583
872000,123552
873000,124015
874000,124265
875000,124180
876000,122740
877000,123372
878000,125242
879000,125461
880000,124895
881000,127356
882000,124540
883000,125732
884000,126010
885000,124774
886000,127882
887000,127292
888000,125096
889000,130032
890000,126903
891000,126582
892000,130078
893000,127236
894000,127968
895000,127643
896000,128926
897000,130410
898000,128788
899000,128050
900000,130461
901000,128221
902000,127274
903000,127530
904000,127916
905000,128632
906000,130165
907000,129645
908000,130671
909000,128883
910000,128217
911000,129577
912000,130459
913000,130661
914000,129348
915000,129662
916000,130885
917000,131820
918000,130839
919000,129562
920000,128131
921000,132307
922000,130021
923000,131567
924000,130803
925000,129907
926000,133230
927000,131380
928000,134385
929000,134027
930000,131683
931000,137815
932000,132529
933000,135673
934000,131675
935000,135303
936000,134853
937000,134377
938000,133698
939000,134694
940000,133552
941000,132339
942000,134841
943000,135193
944000,138413
945000,135228
946000,137878
947000,135010
948000,135273
949000,140125
950000,134373
951000,137311
952000,135694
953000,134637
954000,134570
955000,136848
956000,136312
957000,138010
958000,136462
959000,136490
960000,137000
961000,136031
962000,138526
963000,137290
964000,138103
965000,136637
966000,137811
967000,137452
968000,136996
969000,138198
970000,138058
971000,143691
972000,137902
973000,139027
974000,138194
975000,140072
976000,143225
977000,143727
978000,138641
979000,141190
980000,140320
981000,144190
982000,140305
983000,141603
984000,141670
985000,142161
986000,141103
987000,140932
988000,141296
989000,141445
990000,142053
991000,141623
992000,141459
993000,142225
994000,143470
995000,143497
996000,144113
997000,143278
998000,142898
999000,143872
1000000,145792
