InputSize,Time(us)
296000,48658
297000,48584
298000,48658
299000,60195
300000,48591
301000,48758
302000,48828
303000,48042
304000,50011
305000,50091
306000,50005
307000,50746
308000,49813
309000,50017
310000,64487
311000,49969
312000,49968
313000,50838
314000,50172
315000,50265
316000,50928
317000,51255
318000,51734
319000,51355
320000,50828
321000,52057
322000,50481
323000,52618
324000,52618
325000,52586
326000,53531
327000,52810
328000,53114
329000,52407
330000,52509
331000,54002
332000,54135
333000,52993
334000,53883
335000,53793
336000,52960
337000,54917
338000,54456
339000,54708
340000,54448
341000,55782
342000,55479
343000,54325
344000,55020
345000,54192
346000,54357
347000,56137
348000,56261
349000,54632
350000,55761
351000,56051
352000,55240
353000,56028
354000,56114
355000,56430
356000,55694
357000,56423
358000,56360
359000,56277
360000,57705
361000,57522
362000,56840
363000,59228
364000,57685
365000,57290
366000,59477
367000,61282
368000,58546
369000,58255
370000,58886
371000,59888
372000,59895
373000,59384
374000,58535
375000,59607
376000,60074
377000,60125
378000,59113
379000,60848
380000,60595
381000,61080
382000,59876
383000,60650
384000,60986
385000,60877
386000,73445
387000,60845
388000,60245
389000,61357
390000,63555
391000,61382
392000,61185
393000,63292
394000,61607
395000,61918
396000,63790
397000,62317
398000,62947
399000,62551
400000,62542
401000,63476
402000,63029
403000,62368
404000,63349
405000,63524
406000,63794
407000,63736
408000,64902
409000,64041
410000,65546
411000,64483
412000,64797
413000,64958
414000,64812
415000,66256
416000,64916
417000,65730
418000,66357
419000,65756
420000,65530
421000,68400
422000,67315
423000,66978
424000,66585
425000,66397
426000,66950
427000,83774
428000,67301
429000,68854
430000,67740
431000,67259
432000,69514
433000,68056
434000,68339
435000,68176
436000,70278
437000,68992
438000,69702
439000,68621
440000,69116
441000,68748
442000,70842
443000,68989
444000,70274
445000,71005
446000,70289
447000,72128
448000,69994
449000,70572
450000,70252
451000,70498
452000,71497
453000,71201
454000,71382
455000,71708
456000,71628
457000,73275
458000,71678
459000,72098
460000,72401
461000,72181
462000,73935
463000,72244
464000,72709
465000,75303
466000,74510
467000,73468
468000,73672
469000,73408
470000,74619
471000,73986
472000,73555
473000,74212
474000,74123
475000,74071
476000,77663
477000,75682
478000,75764
479000,75737
480000,74861
481000,74926
482000,75330
483000,75811
484000,75416
485000,76845
486000,77016
487000,75920
488000,89416
489000,77135
490000,76506
491000,77547
492000,78092
493000,78776
494000,77506
495000,77288
496000,77349
497000,77684
498000,78529
499000,77595
500000,77836
501000,78848
502000,81736
503000,78739
504000,78904
505000,79316
506000,78821
507000,80628
508000,79720
509000,80540
510000,79612
511000,81977
512000,79869
513000,80538
514000,95491
515000,80570
516000,98989
517000,81413
518000,92161
519000,80750
520000,81155
521000,81991
522000,81438
523000,81296
524000,81884
525000,83268
526000,82923
527000,82019
528000,83149
529000,82232
530000,83005
531000,83590
532000,83158
533000,83157
534000,84757
535000,85564
536000,83532
537000,86232
538000,84882
539000,85701
540000,84558
541000,84921
542000,85244
543000,96616
544000,85039
545000,85855
546000,87136
547000,85850
548000,85443
549000,86993
550000,111726
551000,85715
552000,85993
553000,87604
554000,86713
555000,111239
556000,86342
557000,87380
558000,88110
559000,87469
560000,87590
561000,87859
562000,89684
563000,88793
564000,88334
565000,87610
566000,88106
567000,88510
568000,88786
569000,90283
570000,89950
571000,88849
572000,91412
573000,89961
574000,90303
575000,89956
576000,89573
577000,89738
578000,90879
579000,90202
580000,90590
581000,90962
582000,90696
583000,92317
584000,91395
585000,91413
586000,91640
587000,92206
588000,91326
589000,92632
590000,93129
591000,93640
592000,92176
593000,92767
594000,92640
595000,92986
596000,93001
597000,93298
598000,94550
599000,93156
600000,93645
601000,94954
602000,94554
603000,93047
604000,95817
605000,94131
606000,94453
607000,94704
608000,94497
609000,94844
610000,95029
611000,95818
612000,96414
613000,95382
614000,95587
615000,96157
616000,97140
617000,96658
618000,97038
619000,96932
620000,96570
621000,96400
622000,97036
623000,97427
624000,101077
625000,97288
626000,97249
627000,97501
628000,98522
629000,97436
630000,99300
631000,98191
632000,98634
633000,98759
634000,97006
635000,98806
636000,99081
637000,99621
638000,100855
639000,100263
640000,98888
641000,99914
642000,121509
643000,100135
644000,100465
645000,100787
646000,99539
647000,100073
648000,100876
649000,101173
650000,100513
651000,101690
652000,101463
653000,100856
654000,100853
655000,102546
656000,103409
657000,102587
658000,102679
659000,103065
660000,103992
661000,102360
662000,104012
663000,103204
664000,102830
665000,103728
666000,104498
667000,103460
668000,105382
669000,104063
670000,104433
671000,104279
672000,104836
673000,106032
674000,105373
675000,105117
676000,106251
677000,106733
678000,108704
679000,106065
680000,106008
681000,106622
682000,107048
683000,132563
684000,106347
685000,106075
686000,105961
687000,107102
688000,106448
689000,107310
690000,107101
691000,106872
692000,107458
693000,107983
694000,107657
695000,108310
696000,108619
697000,107413
698000,108842
699000,109570
700000,109525
701000,109905
702000,108181
703000,108762
704000,108087
705000,108957
706000,109175
707000,109777
708000,109915
709000,110484
710000,110780
711000,110045
712000,111044
713000,109692
714000,109690
715000,110832
716000,110667
717000,111860
718000,110656
719000,111419
720000,113014
721000,112657
722000,112186
723000,111395
724000,112142
725000,111641
726000,113825
727000,112735
728000,113886
729000,111809
730000,112811
731000,115511
732000,113882
733000,114105
734000,114446
735000,114197
736000,116483
737000,132079
738000,113392
739000,115737
740000,115254
741000,114168
742000,116089
743000,114783
744000,119186
745000,116854
746000,116546
747000,115287
748000,114668
749000,116654
750000,116369
751000,116537
752000,116312
753000,115935
754000,116510
755000,118523
756000,119136
757000,121864
758000,125781
759000,131125
760000,117791
761000,117431
762000,117396
763000,118284
764000,119649
765000,117495
766000,115926
767000,119409
768000,123620
769000,117457
770000,141612
771000,118313
772000,117851
773000,120282
774000,117935
775000,117902
776000,120697
777000,120052
778000,118533
779000,119735
780000,121410
781000,119612
782000,120836
783000,121572
784000,119263
785000,119465
786000,121019
787000,120476
788000,119933
789000,123426
790000,121522
791000,121076
792000,121244
793000,124061
794000,121353
795000,120193
796000,121720
797000,122292
798000,120441
799000,124324
800000,123427
801000,121746
802000,122720
803000,125176
804000,122634
805000,121542
806000,123743
807000,123731
808000,122829
809000,123271
810000,124341
811000,153715
812000,124669
813000,122835
814000,125607
815000,123718
816000,125930
817000,126373
818000,123955
819000,126162
820000,125840
821000,127680
822000,125861
823000,126424
824000,126485
825000,126899
826000,127071
827000,127023
828000,127407
829000,125045
830000,128067
831000,125704
832000,128899
833000,127216
834000,127594
835000,128274
836000,129541
837000,126410
838000,126295
839000,130108
840000,129723
841000,130383
842000,130368
843000,131917
844000,131320
845000,129958
846000,129038
847000,131563
848000,130776
849000,129340
850000,130291
851000,131129
852000,131513
853000,129331
854000,130130
855000,131713
856000,132846
857000,131392
858000,195251
859000,130846
860000,143948
861000,139874
862000,136153
863000,132409
864000,132502
865000,134667
866000,134431
867000,135118
868000,133700
869000,133981
870000,135894
871000,134367
872000,134633
873000,134307
874000,136301
875000,132265
876000,135924
877000,132996
878000,134346
879000,137321
880000,134145
881000,135404
882000,135901
883000,135856
884000,138088
885000,135045
886000,135229
887000,136545
888000,135556
889000,136378
890000,136144
891000,136638
892000,136832
893000,142175
894000,136218
895000,136127
896000,137286
897000,142579
898000,165442
899000,138569
900000,136257
901000,137812
902000,138685
903000,138108
904000,140050
905000,138512
906000,140112
907000,138993
908000,140328
909000,141101
910000,137864
911000,140024
912000,142041
913000,139859
914000,144126
915000,139333
916000,140151
917000,138414
918000,139718
919000,142579
920000,141510
921000,142114
922000,141989
923000,164330
924000,142593
925000,143238
926000,143073
927000,142732
928000,141345
929000,141650
930000,144618
931000,144637
932000,141083
933000,142875
934000,142588
935000,143304
936000,144208
937000,144621
938000,144924
939000,179812
940000,143947
941000,144175
942000,146145
943000,146904
944000,143722
945000,145612
946000,145254
947000,144492
948000,145999
949000,147762
950000,145371
951000,145340
952000,143970
953000,143636
954000,144164
955000,147715
956000,147530
957000,145443
958000,146020
959000,145766
960000,145951
961000,146621
962000,148655
963000,149509
964000,145649
965000,148088
966000,147008
967000,147366
968000,146303
969000,150079
970000,149664
971000,149947
972000,149378
973000,149028
974000,148941
975000,151528
976000,151134
977000,149855
978000,151058
979000,148121
980000,153161
981000,150164
982000,149665
983000,149918
984000,150884
985000,152131
986000,151184
987000,152783
988000,148817
989000,151020
990000,151708
991000,152781
992000,176831
993000,152523
994000,153176
995000,151885
996000,152584
997000,152871
998000,151966
999000,153847
1000000,153075
