InputSize,Time(us)
359000,93653
360000,90964
361000,109360
362000,91894
363000,91391
364000,94097
365000,92526
366000,93242
367000,93014
368000,94323
369000,98755
370000,96149
371000,95922
372000,95463
373000,94223
374000,92045
375000,95799
376000,93218
377000,96591
378000,98166
379000,93818
380000,96644
381000,94289
382000,97318
383000,93886
384000,97672
385000,99144
386000,101202
387000,99072
388000,96927
389000,102008
390000,97343
391000,97024
392000,95819
393000,98514
394000,100225
395000,104302
396000,98162
397000,100785
398000,100908
399000,103722
400000,101182
401000,105078
402000,99767
403000,106237
404000,103610
405000,99663
406000,106437
407000,105604
408000,103597
409000,103008
410000,108392
411000,106934
412000,103093
413000,103869
414000,104701
415000,109554
416000,104307
417000,104895
418000,107531
419000,105735
420000,105081
421000,105313
422000,108952
423000,108282
424000,112422
425000,108276
426000,106927
427000,106452
428000,110379
429000,107911
430000,108110
431000,112803
432000,111115
433000,115200
434000,110807
435000,109670
436000,112468
437000,117524
438000,112414
439000,112734
440000,112971
441000,112831
442000,110314
443000,114570
444000,112303
445000,111851
446000,116358
447000,116067
448000,116443
449000,114459
450000,121929
451000,119428
452000,113768
453000,117902
454000,114962
455000,114124
456000,131321
457000,117381
458000,117830
459000,114719
460000,116109
461000,117592
462000,118312
463000,124890
464000,117956
465000,117270
466000,115987
467000,116400
468000,119797
469000,116407
470000,120959
471000,118292
472000,123093
473000,119059
474000,124681
475000,120861
476000,121756
477000,119536
478000,122516
479000,118947
480000,123432
481000,125370
482000,128362
483000,122908
484000,128769
485000,121853
486000,120567
487000,121906
488000,124808
489000,125444
490000,122786
491000,126817
492000,125410
493000,125061
494000,126048
495000,126144
496000,124724
497000,125752
498000,131234
499000,129587
500000,131519
501000,128130
502000,129749
503000,128825
504000,127695
505000,132529
506000,135966
507000,130044
508000,128085
509000,135062
510000,126444
511000,127775
512000,130013
513000,132394
514000,128824
515000,131997
516000,130992
517000,133099
518000,135063
519000,136846
520000,137787
521000,135460
522000,132033
523000,133083
524000,137432
525000,131833
526000,141452
527000,134967
528000,140193
529000,136290
530000,129983
531000,139211
532000,139098
533000,139975
534000,139077
535000,134214
536000,137154
537000,139694
538000,135878
539000,139420
540000,136206
541000,139128
542000,137230
543000,138628
544000,141952
545000,139260
546000,138760
547000,144492
548000,138657
549000,141005
550000,149562
551000,138024
552000,144095
553000,140322
554000,143869
555000,148722
556000,145386
557000,137900
558000,139802
559000,145339
560000,145897
561000,140571
562000,145650
563000,142846
564000,145648
565000,140129
566000,145222
567000,151702
568000,144477
569000,149560
570000,148903
571000,153283
572000,149725
573000,149158
574000,148597
575000,146015
576000,147161
577000,152381
578000,150184
579000,147255
580000,149256
581000,154199
582000,150011
583000,150215
584000,153511
585000,149137
586000,149439
587000,146397
588000,150753
589000,152072
590000,153737
591000,150103
592000,154795
593000,148898
594000,154899
595000,159156
596000,150570
597000,150656
598000,156711
599000,150593
600000,155440
601000,152251
602000,152264
603000,164644
604000,154391
605000,152837
606000,156547
607000,156277
608000,170725
609000,153133
610000,155003
611000,163258
612000,160587
613000,154580
614000,155477
615000,155051
616000,157098
617000,159010
618000,162460
619000,160138
620000,157485
621000,154594
622000,156828
623000,158130
624000,167617
625000,168322
626000,157407
627000,162143
628000,166283
629000,160379
630000,162101
631000,160689
632000,169033
633000,160999
634000,164452
635000,165999
636000,167541
637000,176290
638000,161113
639000,168278
640000,164428
641000,162815
642000,169210
643000,169867
644000,165632
645000,167399
646000,165487
647000,164075
648000,165701
649000,170101
650000,168856
651000,170655
652000,166989
653000,167669
654000,173372
655000,169175
656000,171837
657000,172352
658000,173021
659000,176834
660000,173042
661000,172687
662000,165949
663000,176823
664000,175997
665000,172790
666000,178010
667000,177840
668000,178788
669000,175780
670000,173981
671000,173238
672000,167876
673000,176181
674000,174097
675000,172765
676000,178004
677000,175078
678000,169884
679000,173037
680000,175339
681000,176905
682000,178909
683000,178742
684000,182339
685000,177934
686000,181436
687000,180670
688000,183632
689000,182224
690000,173737
691000,178141
692000,172204
693000,177689
694000,214207
695000,181574
696000,181682
697000,184750
698000,178301
699000,182712
700000,175818
701000,186542
702000,184509
703000,179741
704000,186604
705000,188492
706000,179278
707000,187821
708000,181020
709000,180412
710000,182366
711000,181119
712000,185631
713000,190181
714000,189721
715000,184052
716000,187510
717000,190838
718000,189609
719000,188487
720000,182756
721000,192016
722000,190241
723000,187511
724000,189988
725000,185337
726000,184744
727000,194586
728000,189348
729000,181061
730000,193410
731000,185334
732000,190103
733000,185807
734000,184510
735000,190106
736000,189495
737000,190231
738000,193284
739000,192293
740000,192439
741000,192881
742000,188447
743000,203426
744000,192172
745000,193349
746000,207379
747000,189688
748000,197823
749000,197060
750000,191603
751000,191414
752000,193201
753000,192054
754000,197650
755000,197923
756000,195961
757000,194313
758000,206622
759000,197337
760000,199657
761000,199865
762000,193248
763000,196639
764000,199666
765000,199004
766000,198915
767000,197248
768000,194280
769000,201003
770000,192386
771000,200330
772000,200137
773000,201174
774000,201065
775000,202241
776000,196291
777000,207645
778000,216211
779000,197092
780000,205123
781000,202309
782000,202237
783000,207494
784000,206434
785000,200721
786000,208287
787000,208004
788000,201651
789000,201781
790000,213928
791000,200821
792000,213605
793000,208433
794000,204890
795000,212537
796000,210861
797000,202870
798000,210342
799000,209287
800000,204774
801000,209801
802000,210024
803000,209090
804000,209044
805000,209549
806000,207848
807000,236272
808000,208971
809000,211843
810000,215370
811000,215056
812000,212375
813000,216660
814000,212735
815000,211900
816000,213056
817000,214142
818000,210754
819000,212839
820000,214718
821000,214286
822000,223197
823000,216739
824000,220692
825000,213080
826000,213839
827000,220476
828000,214364
829000,212594
830000,215476
831000,220913
832000,212702
833000,257991
834000,235309
835000,233615
836000,231450
837000,217892
838000,214694
839000,214048
840000,217842
841000,220096
842000,219047
843000,223124
844000,217085
845000,223266
846000,219747
847000,214463
848000,219319
849000,224074
850000,224551
851000,217739
852000,218675
853000,218575
854000,222973
855000,227284
856000,224795
857000,222967
858000,235956
859000,227311
860000,220394
861000,226286
862000,225853
863000,231981
864000,234643
865000,224744
866000,226719
867000,229936
868000,225711
869000,241041
870000,224487
871000,235318
872000,238336
873000,222654
874000,229321
875000,232491
876000,226257
877000,239576
878000,226079
879000,226926
880000,232461
881000,234587
882000,230136
883000,233894
884000,228828
885000,233394
886000,236424
887000,232620
888000,234235
889000,229088
890000,265428
891000,233403
892000,242827
893000,230092
894000,239460
895000,239193
896000,233719
897000,239296
898000,236803
899000,237667
900000,235950
901000,237234
902000,232731
903000,237657
904000,240584
905000,233891
906000,239375
907000,241276
908000,247044
909000,243382
910000,235271
911000,244458
912000,235549
913000,238110
914000,237579
915000,240193
916000,237674
917000,234189
918000,243216
919000,243081
920000,238976
921000,237156
922000,248558
923000,238894
924000,249188
925000,235682
926000,238578
927000,250397
928000,241931
929000,247814
930000,238992
931000,245746
932000,238679
933000,236770
934000,244165
935000,247888
936000,245050
937000,243374
938000,252077
939000,244640
940000,246222
941000,244669
942000,242843
943000,249552
944000,248913
945000,246174
946000,275613
947000,249111
948000,254730
949000,247342
950000,262800
951000,250049
952000,247464
953000,246711
954000,257605
955000,250693
956000,253453
957000,254223
958000,252169
959000,253678
960000,246656
961000,261364
962000,249875
963000,255541
964000,255088
965000,255761
966000,256756
967000,264851
968000,251632
969000,260324
970000,251899
971000,263662
972000,263252
973000,265585
974000,250079
975000,255618
976000,262070
977000,256395
978000,258247
979000,254674
980000,253394
981000,266537
982000,257528
983000,258778
984000,254375
985000,253768
986000,254710
987000,260130
988000,260239
989000,259529
990000,266304
991000,257903
992000,264352
993000,260971
994000,263632
995000,259794
996000,262070
997000,260679
998000,257071
999000,269870
1000000,269272
