InputSize,Time(us)
314000,1567
315000,1566
316000,1566
317000,1561
318000,1591
319000,1584
320000,1611
321000,1594
322000,1602
323000,1613
324000,1609
325000,1622
326000,1646
327000,1641
328000,1648
329000,1641
330000,1650
331000,1642
332000,1658
333000,1647
334000,1706
335000,1675
336000,1668
337000,1672
338000,1685
339000,1683
340000,1678
341000,1696
342000,1708
343000,1708
344000,1773
345000,1700
346000,1717
347000,1760
348000,1715
349000,1751
350000,1790
351000,1755
352000,1738
353000,1740
354000,1820
355000,1768
356000,1828
357000,2013
358000,1931
359000,1810
360000,1838
361000,1798
362000,1821
363000,1923
364000,1844
365000,1796
366000,1809
367000,1842
368000,1819
369000,1813
370000,1918
371000,1897
372000,1862
373000,2497
374000,1922
375000,1880
376000,1891
377000,1936
378000,1896
379000,1878
380000,3281
381000,1930
382000,1930
383000,1903
384000,1904
385000,1910
386000,1931
387000,1953
388000,1977
389000,2031
390000,1975
391000,1956
392000,1882
393000,1943
394000,1960
395000,1973
396000,2121
397000,1997
398000,1974
399000,1981
400000,1984
401000,1978
402000,2049
403000,2063
404000,2035
405000,2020
406000,2134
407000,2085
408000,2077
409000,2033
410000,2413
411000,2609
412000,2041
413000,2086
414000,2141
415000,2205
416000,2067
417000,2170
418000,2126
419000,2231
420000,2162
421000,2118
422000,2106
423000,2131
424000,2114
425000,2171
426000,2157
427000,2299
428000,2140
429000,2428
430000,2145
431000,2299
432000,2283
433000,2315
434000,2352
435000,2178
436000,2480
437000,2197
438000,2160
439000,2475
440000,2238
441000,2191
442000,2220
443000,2243
444000,2202
445000,2362
446000,2263
447000,2301
448000,2280
449000,2519
450000,2410
451000,2259
452000,2334
453000,2281
454000,2490
455000,2459
456000,2465
457000,2761
458000,2475
459000,2561
460000,2350
461000,2511
462000,2559
463000,2356
464000,2637
465000,2326
466000,2490
467000,2361
468000,2520
469000,2478
470000,2488
471000,2498
472000,3290
473000,2333
474000,2785
475000,2400
476000,2890
477000,2687
478000,2385
479000,2573
480000,2429
481000,2593
482000,2641
483000,2743
484000,2580
485000,2691
486000,2477
487000,2882
488000,2684
489000,2555
490000,2450
491000,2990
492000,2769
493000,2679
494000,2759
495000,2810
496000,2708
497000,2672
498000,2821
499000,2865
500000,2770
501000,3190
502000,2614
503000,3018
504000,2717
505000,2928
506000,2950
507000,2892
508000,2541
509000,2791
510000,2990
511000,3329
512000,2830
513000,2946
514000,2895
515000,2777
516000,2769
517000,3123
518000,2609
519000,2997
520000,2952
521000,2910
522000,2626
523000,3132
524000,3131
525000,2971
526000,2871
527000,2957
528000,4713
529000,3182
530000,2753
531000,3087
532000,3077
533000,3337
534000,3017
535000,3252
536000,3095
537000,3061
538000,3120
539000,3019
540000,3358
541000,3238
542000,3279
543000,3296
544000,3148
545000,3059
546000,2758
547000,3154
548000,3145
549000,3139
550000,3375
551000,3181
552000,3293
553000,3226
554000,3139
555000,3632
556000,3408
557000,3333
558000,3440
559000,3138
560000,2772
561000,3639
562000,3343
563000,3342
564000,3208
565000,3266
566000,3616
567000,3234
568000,3572
569000,3347
570000,3537
571000,3676
572000,3396
573000,3381
574000,3448
575000,3490
576000,3484
577000,3492
578000,3486
579000,3637
580000,2920
581000,3500
582000,3695
583000,3779
584000,3485
585000,3617
586000,3550
587000,3505
588000,3794
589000,3721
590000,3498
591000,3433
592000,3424
593000,3659
594000,3595
595000,3559
596000,3649
597000,3707
598000,3727
599000,3879
600000,3665
601000,3791
602000,3853
603000,3657
604000,3139
605000,3662
606000,3390
607000,3781
608000,3844
609000,3801
610000,3831
611000,4117
612000,3771
613000,3784
614000,3846
615000,3767
616000,3841
617000,3720
618000,3853
619000,3756
620000,3076
621000,3757
622000,3657
623000,3728
624000,3908
625000,4401
626000,4077
627000,3937
628000,3913
629000,4191
630000,4266
631000,3944
632000,3736
633000,3872
634000,4249
635000,4029
636000,4204
637000,4040
638000,3956
639000,4308
640000,3381
641000,4100
642000,4092
643000,3950
644000,4245
645000,3855
646000,4118
647000,3983
648000,4088
649000,3913
650000,4055
651000,4150
652000,4310
653000,4136
654000,4162
655000,4100
656000,4111
657000,4181
658000,4151
659000,3629
660000,4350
661000,4583
662000,4448
663000,4279
664000,4225
665000,4324
666000,4247
667000,4300
668000,4174
669000,4426
670000,4264
671000,3427
672000,4414
673000,4263
674000,4329
675000,4364
676000,4221
677000,4334
678000,4662
679000,4547
680000,4009
681000,4272
682000,4364
683000,4398
684000,4605
685000,4373
686000,4434
687000,4365
688000,4847
689000,4640
690000,4445
691000,4381
692000,4526
693000,4457
694000,4575
695000,4596
696000,4597
697000,3515
698000,4533
699000,4700
700000,4780
701000,4485
702000,4610
703000,4729
704000,4504
705000,4559
706000,4906
707000,4343
708000,4627
709000,4671
710000,4591
711000,4598
712000,4637
713000,3593
714000,4599
715000,4804
716000,4907
717000,4684
718000,3462
719000,4901
720000,4707
721000,4706
722000,3994
723000,4586
724000,4975
725000,4733
726000,4638
727000,4730
728000,4761
729000,4720
730000,5174
731000,4833
732000,4931
733000,4883
734000,5013
735000,4815
736000,4985
737000,4772
738000,4869
739000,5142
740000,4955
741000,5104
742000,5054
743000,4850
744000,4848
745000,4914
746000,5126
747000,3719
748000,5091
749000,5042
750000,4916
751000,5137
752000,4964
753000,4980
754000,5042
755000,5114
756000,5066
757000,4680
758000,5006
759000,4968
760000,5084
761000,5232
762000,5272
763000,5315
764000,5146
765000,4896
766000,4800
767000,5129
768000,5273
769000,4687
770000,5738
771000,5196
772000,5216
773000,5211
774000,5178
775000,5374
776000,5190
777000,5165
778000,5170
779000,5122
780000,5319
781000,5488
782000,5324
783000,5432
784000,5291
785000,5207
786000,5395
787000,5256
788000,5329
789000,5447
790000,5336
791000,5277
792000,5490
793000,5298
794000,5562
795000,5450
796000,5445
797000,5402
798000,5450
799000,4965
800000,5674
801000,5170
802000,5507
803000,5593
804000,5634
805000,5436
806000,5419
807000,5429
808000,5598
809000,5308
810000,5290
811000,5157
812000,5614
813000,5474
814000,5678
815000,5362
816000,5525
817000,5729
818000,5428
819000,5618
820000,5765
821000,5489
822000,4196
823000,5715
824000,5666
825000,6193
826000,5559
827000,5690
828000,5591
829000,5680
830000,5497
831000,5532
832000,5613
833000,5822
834000,5765
835000,5360
836000,5836
837000,4366
838000,5690
839000,5749
840000,5898
841000,5620
842000,5801
843000,5721
844000,5827
845000,5633
846000,5800
847000,5440
848000,5625
849000,5730
850000,5602
851000,6096
852000,5787
853000,6024
854000,5932
855000,5679
856000,5916
857000,5207
858000,4933
859000,5834
860000,5839
861000,5889
862000,5814
863000,5776
864000,5986
865000,5997
866000,5968
867000,6118
868000,5844
869000,5714
870000,5957
871000,6104
872000,6178
873000,5803
874000,5691
875000,5941
876000,5983
877000,6003
878000,6014
879000,5861
880000,6050
881000,5816
882000,5964
883000,5710
884000,5876
885000,6297
886000,6293
887000,5809
888000,6189
889000,6236
890000,5900
891000,6019
892000,5889
893000,6132
894000,5977
895000,5918
896000,5756
897000,5905
898000,5778
899000,5877
900000,5789
901000,5927
902000,6002
903000,7151
904000,6184
905000,6044
906000,6375
907000,6291
908000,6603
909000,6113
910000,6078
911000,5964
912000,5997
913000,6015
914000,6049
915000,6640
916000,6611
917000,6557
918000,6023
919000,6144
920000,6430
921000,4622
922000,6423
923000,6047
924000,4618
925000,6080
926000,6216
927000,6144
928000,6185
929000,6532
930000,6219
931000,6125
932000,6213
933000,6337
934000,6462
935000,6576
936000,6411
937000,6310
938000,6133
939000,6228
940000,6576
941000,6235
942000,6611
943000,6598
944000,6182
945000,6142
946000,6091
947000,6317
948000,6758
949000,6914
950000,4977
951000,6242
952000,6306
953000,6228
954000,6062
955000,6445
956000,6390
957000,6229
958000,6350
959000,6325
960000,6352
961000,6564
962000,6223
963000,6085
964000,5987
965000,6407
966000,6354
967000,6200
968000,6179
969000,6597
970000,6362
971000,6475
972000,6303
973000,6952
974000,6756
975000,6377
976000,6687
977000,6442
978000,6575
979000,6406
980000,6577
981000,6613
982000,6781
983000,6444
984000,6768
985000,6722
986000,6283
987000,6319
988000,7025
989000,6585
990000,6611
991000,6392
992000,6836
993000,6695
994000,6661
995000,6389
996000,5304
997000,6555
998000,6293
999000,6590
1000000,6308
