InputSize,Time(us)
180000,59699
181000,58218
182000,61774
183000,57831
184000,59531
185000,59660
186000,61225
187000,63981
188000,61282
189000,62548
190000,61611
191000,62546
192000,62941
193000,62761
194000,61805
195000,64422
196000,63295
197000,63766
198000,63632
199000,64590
200000,63735
201000,65744
202000,64945
203000,66279
204000,66397
205000,67921
206000,66054
207000,67976
208000,67283
209000,66853
210000,67781
211000,69406
212000,68821
213000,69704
214000,69159
215000,70537
216000,71859
217000,70765
218000,71468
219000,72999
220000,75100
221000,74133
222000,71335
223000,73535
224000,71757
225000,74385
226000,75080
227000,90838
228000,73776
229000,74244
230000,75681
231000,73887
232000,76810
233000,75321
234000,77549
235000,76837
236000,76913
237000,78003
238000,78286
239000,77281
240000,78448
241000,79225
242000,77372
243000,79751
244000,81392
245000,78923
246000,80267
247000,79729
248000,81169
249000,81493
250000,83005
251000,83050
252000,84736
253000,84671
254000,82917
255000,83391
256000,83982
257000,85454
258000,83510
259000,82844
260000,86652
261000,84252
262000,84497
263000,87193
264000,86715
265000,85376
266000,87282
267000,86596
268000,88766
269000,86443
270000,88083
271000,89265
272000,88628
273000,88158
274000,88451
275000,90134
276000,91948
277000,87665
278000,90476
279000,90699
280000,88929
281000,92855
282000,95809
283000,97073
284000,95099
285000,93629
286000,95750
287000,93709
288000,94883
289000,94407
290000,96864
291000,94313
292000,96343
293000,100835
294000,96796
295000,95728
296000,96486
297000,97219
298000,97380
299000,99853
300000,99363
301000,101962
302000,98759
303000,98677
304000,99172
305000,101412
306000,100397
307000,99198
308000,99488
309000,102954
310000,102497
311000,104013
312000,103795
313000,102227
314000,103684
315000,106542
316000,105760
317000,104492
318000,101536
319000,106900
320000,107284
321000,107355
322000,108012
323000,104019
324000,108745
325000,109076
326000,107185
327000,109204
328000,108814
329000,107804
330000,110014
331000,109595
332000,112050
333000,110659
334000,112269
335000,110018
336000,110413
337000,112140
338000,110941
339000,111577
340000,115787
341000,115692
342000,112460
343000,113276
344000,115435
345000,114153
346000,115037
347000,113519
348000,119248
349000,116016
350000,113863
351000,115906
352000,116423
353000,115259
354000,117110
355000,119402
356000,119716
357000,122568
358000,118627
359000,122642
360000,122564
361000,119586
362000,117893
363000,117617
364000,117704
365000,119634
366000,122260
367000,119317
368000,126613
369000,124580
370000,126574
371000,119819
372000,121495
373000,122033
374000,121318
375000,123896
376000,121583
377000,125667
378000,123022
379000,126168
380000,126811
381000,128906
382000,125304
383000,124184
384000,128656
385000,129726
386000,125945
387000,128391
388000,126242
389000,130123
390000,132098
391000,130956
392000,129912
393000,129967
394000,129393
395000,129919
396000,136824
397000,130410
398000,133089
399000,132111
400000,133305
401000,134258
402000,136006
403000,133000
404000,137511
405000,136257
406000,136796
407000,134819
408000,139991
409000,136516
410000,138418
411000,137248
412000,136830
413000,140064
414000,137646
415000,137403
416000,142137
417000,137423
418000,143107
419000,138087
420000,138179
421000,139992
422000,142201
423000,140795
424000,146024
425000,141492
426000,141698
427000,143560
428000,141942
429000,143627
430000,143032
431000,140789
432000,145314
433000,142244
434000,147025
435000,145128
436000,145701
437000,142949
438000,147512
439000,145917
440000,147872
441000,144081
442000,146502
443000,146392
444000,152366
445000,151833
446000,152383
447000,148239
448000,149001
449000,149524
450000,152220
451000,151260
452000,151426
453000,152915
454000,154893
455000,151826
456000,150581
457000,153813
458000,153446
459000,153877
460000,156199
461000,151125
462000,153610
463000,155110
464000,156869
465000,154847
466000,153573
467000,156865
468000,160909
469000,159601
470000,158556
471000,157508
472000,179057
473000,160108
474000,154837
475000,158198
476000,156058
477000,163625
478000,161286
479000,158113
480000,162055
481000,159377
482000,161350
483000,158012
484000,160791
485000,161919
486000,159495
487000,159429
488000,163215
489000,166000
490000,161695
491000,161938
492000,168151
493000,161012
494000,166339
495000,167633
496000,166890
497000,167802
498000,166388
499000,169133
500000,165306
501000,164217
502000,169125
503000,167723
504000,169618
505000,172894
506000,170264
507000,170464
508000,174775
509000,167706
510000,171905
511000,170542
512000,170091
513000,171775
514000,172941
515000,173097
516000,173143
517000,176211
518000,173221
519000,180768
520000,171204
521000,169341
522000,177960
523000,172710
524000,177695
525000,174214
526000,178959
527000,174556
528000,174308
529000,185419
530000,176269
531000,174202
532000,182585
533000,178960
534000,181355
535000,180514
536000,180078
537000,181359
538000,179989
539000,182563
540000,178472
541000,183352
542000,182579
543000,179082
544000,186957
545000,182524
546000,182756
547000,182871
548000,184213
549000,182481
550000,183801
551000,183889
552000,185243
553000,186428
554000,185926
555000,189340
556000,195641
557000,187327
558000,187537
559000,185831
560000,184932
561000,194300
562000,190746
563000,188067
564000,186632
565000,189726
566000,188129
567000,191259
568000,191728
569000,189078
570000,192933
571000,199041
572000,193112
573000,197529
574000,195252
575000,198047
576000,192443
577000,193722
578000,196269
579000,198145
580000,202201
581000,198873
582000,199621
583000,202512
584000,199401
585000,196407
586000,196887
587000,196713
588000,194727
589000,193164
590000,197928
591000,201434
592000,200824
593000,207555
594000,199443
595000,199596
596000,200646
597000,200523
598000,203023
599000,200319
600000,205615
601000,202054
602000,202373
603000,205665
604000,206307
605000,201761
606000,207860
607000,211896
608000,203551
609000,209500
610000,202384
611000,209974
612000,215597
613000,208592
614000,210460
615000,211361
616000,212430
617000,206815
618000,210161
619000,210032
620000,207599
621000,210771
622000,208079
623000,209868
624000,210888
625000,209022
626000,212845
627000,215035
628000,214654
629000,213183
630000,209389
631000,209386
632000,211271
633000,219555
634000,211947
635000,213890
636000,216878
637000,214792
638000,218005
639000,217267
640000,224809
641000,218171
642000,221981
643000,219259
644000,216402
645000,222082
646000,221977
647000,223844
648000,218882
649000,219848
650000,217355
651000,220112
652000,222725
653000,222457
654000,218314
655000,221535
656000,218058
657000,223429
658000,216894
659000,224265
660000,223884
661000,225740
662000,220341
663000,230609
664000,226278
665000,229434
666000,221323
667000,222588
668000,225363
669000,230074
670000,232394
671000,224776
672000,227794
673000,227393
674000,228148
675000,229844
676000,226987
677000,230815
678000,228198
679000,230633
680000,235959
681000,228738
682000,234465
683000,226709
684000,230822
685000,231048
686000,232329
687000,232229
688000,234318
689000,230362
690000,238544
691000,239600
692000,233239
693000,235636
694000,239782
695000,237986
696000,232501
697000,242209
698000,235569
699000,238223
700000,234053
701000,244951
702000,238232
703000,243172
704000,238529
705000,244474
706000,238461
707000,240505
708000,240187
709000,245402
710000,242472
711000,237873
712000,240373
713000,243103
714000,248607
715000,247756
716000,248398
717000,249479
718000,249386
719000,249693
720000,246220
721000,246199
722000,246782
723000,252554
724000,248800
725000,242278
726000,252402
727000,240452
728000,243383
729000,246784
730000,247953
731000,249620
732000,250640
733000,247293
734000,251208
735000,244939
736000,248261
737000,255102
738000,248362
739000,250822
740000,254745
741000,255397
742000,251055
743000,252888
744000,257271
745000,250138
746000,258916
747000,251329
748000,251179
749000,260339
750000,255116
751000,256211
752000,257892
753000,251984
754000,256870
755000,261876
756000,254744
757000,259686
758000,262995
759000,255699
760000,263582
761000,261948
762000,259250
763000,266829
764000,260452
765000,262523
766000,262686
767000,260688
768000,261173
769000,254264
770000,258802
771000,264739
772000,262219
773000,266253
774000,266520
775000,259124
776000,267863
777000,263070
778000,273241
779000,270200
780000,264688
781000,275481
782000,268620
783000,269135
784000,266916
785000,266785
786000,267799
787000,267728
788000,271292
789000,278638
790000,274365
791000,268451
792000,265982
793000,277726
794000,275004
795000,269891
796000,275783
797000,269282
798000,267612
799000,276182
800000,273908
801000,270909
802000,272978
803000,281985
804000,276526
805000,285991
806000,280124
807000,284169
808000,285484
809000,275518
810000,281580
811000,272594
812000,280804
813000,278568
814000,282455
815000,278446
816000,282370
817000,281178
818000,274126
819000,284237
820000,284721
821000,278446
822000,280041
823000,285806
824000,283032
825000,279129
826000,281893
827000,284143
828000,286127
829000,288524
830000,281498
831000,286945
832000,288763
833000,289900
834000,283122
835000,282001
836000,290157
837000,289133
838000,282787
839000,281789
840000,294875
841000,287377
842000,288039
843000,293463
844000,292880
845000,294062
846000,303406
847000,286728
848000,289466
849000,294495
850000,299578
851000,290178
852000,293057
853000,291096
854000,298393
855000,296182
856000,292560
857000,293729
858000,306300
859000,300301
860000,300713
861000,302704
862000,293801
863000,299748
864000,292116
865000,293884
866000,295686
867000,298556
868000,308980
869000,297192
870000,299987
871000,298230
872000,302592
873000,303729
874000,301460
875000,301148
876000,298370
877000,305273
878000,300255
879000,304322
880000,306304
881000,303691
882000,302184
883000,302534
884000,298847
885000,313309
886000,302680
887000,309173
888000,303287
889000,305268
890000,308120
891000,314869
892000,310331
893000,303324
894000,305825
895000,307880
896000,310296
897000,317474
898000,315896
899000,311868
900000,308661
901000,309448
902000,311608
903000,308584
904000,316634
905000,320209
906000,316496
907000,313800
908000,317599
909000,319842
910000,321712
911000,312790
912000,319051
913000,316561
914000,315089
915000,324808
916000,321156
917000,329474
918000,314584
919000,314457
920000,314175
921000,321129
922000,321340
923000,321228
924000,318772
925000,323896
926000,316289
927000,315732
928000,319785
929000,323735
930000,316595
931000,314958
932000,330510
933000,321887
934000,328991
935000,321667
936000,318862
937000,322034
938000,323760
939000,317538
940000,323357
941000,327604
942000,318146
943000,329178
944000,329163
945000,328027
946000,329585
947000,330356
948000,323390
949000,331072
950000,330529
951000,330042
952000,338740
953000,332174
954000,330704
955000,331555
956000,330318
957000,336188
958000,327447
959000,332448
960000,326055
961000,333264
962000,331997
963000,332568
964000,333449
965000,340199
966000,329156
967000,332308
968000,329189
969000,332429
970000,336315
971000,342565
972000,332010
973000,340414
974000,327722
975000,335582
976000,338085
977000,343321
978000,352325
979000,339708
980000,334388
981000,347402
982000,340274
983000,344624
984000,346498
985000,338648
986000,340895
987000,341786
988000,369131
989000,351514
990000,340439
991000,352260
992000,339852
993000,345494
994000,344718
995000,350791
996000,346715
997000,351820
998000,350912
999000,349098
1000000,348020
