InputSize,Time(us)
705000,221261
706000,228965
707000,235488
708000,233743
709000,228944
710000,226761
711000,237720
712000,252750
713000,226682
714000,224340
715000,249896
716000,235323
717000,233648
718000,252446
719000,238938
720000,231600
721000,237943
722000,239700
723000,233653
724000,246591
725000,235085
726000,232796
727000,242734
728000,234344
729000,227237
730000,246187
731000,249479
732000,234607
733000,241304
734000,237488
735000,235617
736000,247175
737000,241420
738000,242468
739000,245520
740000,240482
741000,239054
742000,234324
743000,237287
744000,242243
745000,251036
746000,238035
747000,242426
748000,244583
749000,241759
750000,240770
751000,244076
752000,240508
753000,244628
754000,249384
755000,244937
756000,254144
757000,246849
758000,245337
759000,245608
760000,250591
761000,248757
762000,248242
763000,255053
764000,241820
765000,251490
766000,255484
767000,252305
768000,248398
769000,244053
770000,246790
771000,248466
772000,253701
773000,252374
774000,249143
775000,262350
776000,250666
777000,253117
778000,249904
779000,260332
780000,255259
781000,257648
782000,255588
783000,245433
784000,259776
785000,257297
786000,255912
787000,259481
788000,255950
789000,253578
790000,254971
791000,257628
792000,262408
793000,264828
794000,266710
795000,272887
796000,261693
797000,264261
798000,264092
799000,266372
800000,256619
801000,260927
802000,262133
803000,260254
804000,268447
805000,268427
806000,265349
807000,260222
808000,267161
809000,272250
810000,267430
811000,258507
812000,257064
813000,287651
814000,274560
815000,268391
816000,263905
817000,271802
818000,266010
819000,274877
820000,264189
821000,269457
822000,273251
823000,267695
824000,272672
825000,281536
826000,266917
827000,277390
828000,276133
829000,269349
830000,266603
831000,269256
832000,275894
833000,286551
834000,271889
835000,266013
836000,274574
837000,289317
838000,272965
839000,278250
840000,278790
841000,286747
842000,275565
843000,269470
844000,282477
845000,271590
846000,281094
847000,273871
848000,271083
849000,281651
850000,274612
851000,277038
852000,289437
853000,274052
854000,278556
855000,282756
856000,280715
857000,292750
858000,284508
859000,275867
860000,288237
861000,310389
862000,283410
863000,276970
864000,293384
865000,289480
866000,294137
867000,286405
868000,287343
869000,289413
870000,288697
871000,297008
872000,291864
873000,291305
874000,297951
875000,298321
876000,277911
877000,279948
878000,287382
879000,289576
880000,292237
881000,292168
882000,292031
883000,287813
884000,294307
885000,285179
886000,284114
887000,289540
888000,290560
889000,286380
890000,298505
891000,303857
892000,289607
893000,282517
894000,299409
895000,297609
896000,291520
897000,300724
898000,301333
899000,299358
900000,300736
901000,306109
902000,294537
903000,290998
904000,297507
905000,299524
906000,294567
907000,299255
908000,289647
909000,318216
910000,303920
911000,298107
912000,297054
913000,311466
914000,294633
915000,299133
916000,294707
917000,303884
918000,303699
919000,298909
920000,311825
921000,296013
922000,301025
923000,312645
924000,300746
925000,313342
926000,298695
927000,310580
928000,324987
929000,305935
930000,305038
931000,309356
932000,310923
933000,312612
934000,303775
935000,299848
936000,305857
937000,302179
938000,305187
939000,306539
940000,315679
941000,317898
942000,312448
943000,311142
944000,307739
945000,301458
946000,310234
947000,314499
948000,303471
949000,308510
950000,321730
951000,309312
952000,305918
953000,305236
954000,304486
955000,309506
956000,316560
957000,318427
958000,315464
959000,315905
960000,312482
961000,322318
962000,328346
963000,314120
964000,314744
965000,327359
966000,325978
967000,319510
968000,343849
969000,320190
970000,323376
971000,320973
972000,314253
973000,314702
974000,322898
975000,310862
976000,332889
977000,318498
978000,313435
979000,325184
980000,329262
981000,332655
982000,335521
983000,324382
984000,329828
985000,320806
986000,322494
987000,312458
988000,322734
989000,318520
990000,326341
991000,339503
992000,325228
993000,330446
994000,352872
995000,324662
996000,327691
997000,319139
998000,330162
999000,348181
1000000,330329
